# Time, Xc, Yc
2.002168972748913802e+03 1.565980279166273021e+02 1.089087918356401360e+03
2.002189404542375996e+03 1.565759539770805304e+02 1.089090376416217396e+03
2.002209836335379805e+03 1.565713788828562656e+02 1.089084350037084050e+03
2.002230268228377099e+03 1.565614223503017683e+02 1.089080672581620092e+03
2.002250699921147316e+03 1.565550009735980552e+02 1.089086483240125517e+03
2.002271131713685463e+03 1.565381979735952314e+02 1.089088135415213401e+03
2.002291563605984265e+03 1.565304318209784924e+02 1.089092735293554597e+03
2.002311995397823921e+03 1.565261210633337043e+02 1.089082369896425462e+03
2.002332427089662815e+03 1.565068784490957228e+02 1.089085787778229587e+03
2.002352858981263125e+03 1.564991439789422998e+02 1.089086684135625092e+03
2.002373290772404289e+03 1.564928549656933399e+02 1.089085131452894757e+03
2.002393722463544691e+03 1.564789233586416799e+02 1.089084691554096935e+03
2.002414154354446509e+03 1.564724732442391826e+02 1.089083498225081485e+03
2.002434586144889181e+03 1.564584302118482526e+02 1.089085894627611424e+03
2.002455017835331091e+03 1.564502532061006832e+02 1.089087532062958189e+03
2.002475449725534418e+03 1.564392141254365640e+02 1.089082062060243970e+03
2.002495881515278597e+03 1.564321506294566859e+02 1.089089020744250547e+03
2.002516313205022016e+03 1.564203404557904378e+02 1.089076383256501003e+03
2.002536745094294020e+03 1.564053295073823904e+02 1.089084361234686867e+03
2.002557176883572538e+03 1.563975607190251651e+02 1.089088142181217336e+03
2.002598040461190976e+03 1.565516198525014033e+02 1.089083822796688537e+03
2.002638904137886129e+03 1.565445596332231730e+02 1.089088874125106940e+03
2.002659335825992457e+03 1.565451508647763035e+02 1.089088382360885362e+03
2.002679767613641161e+03 1.565421140143528760e+02 1.089094035668988226e+03
2.002700199501290626e+03 1.565107960218421397e+02 1.089074589065206283e+03
2.002720631188698462e+03 1.564951680818220439e+02 1.089074203385269811e+03
2.002741062975648674e+03 1.564962394649622297e+02 1.089080285632242294e+03
2.002761494762598886e+03 1.564875775038737800e+02 1.089076426621205428e+03
2.002781926549076161e+03 1.564838561682139186e+02 1.089082880656852922e+03
2.002802358335560712e+03 1.564799931583081047e+02 1.089084641562562410e+03
2.002822790221580362e+03 1.564679281179982695e+02 1.089082214511847496e+03
2.002843221907591214e+03 1.564512160782344949e+02 1.089091411580852082e+03
2.002863653693377273e+03 1.564377806125746702e+02 1.089084544989233791e+03
2.002884085578698432e+03 1.564347197639312412e+02 1.089085672423123242e+03
2.002904517264010792e+03 1.564282556349297408e+02 1.089093088256219971e+03
2.002924949048865528e+03 1.564235974579275990e+02 1.089094338893223266e+03
2.002945380933721026e+03 1.564095760216931410e+02 1.089091114160550433e+03
2.002965812618334894e+03 1.563961581928725764e+02 1.089094585177730096e+03
2.002986244502491900e+03 1.563829274926113158e+02 1.089070841082955440e+03
2.003006676286648144e+03 1.563648943802348867e+02 1.089072194121924667e+03
2.003027107970563520e+03 1.563650193265764017e+02 1.089081986992277507e+03
2.003047539854022034e+03 1.563529196032879724e+02 1.089077020621373549e+03
2.003067971637479786e+03 1.565776203640815538e+02 1.089090479183459138e+03
2.003088403320696671e+03 1.565901801653739085e+02 1.089094527216473352e+03
2.003108835203456692e+03 1.565790447692652378e+02 1.089099206609866542e+03
2.003129266986215953e+03 1.565730615911224959e+02 1.089096035801502239e+03
2.003149698768735107e+03 1.565437626963537809e+02 1.089080783120086608e+03
2.003170130551028706e+03 1.565480131511625927e+02 1.089086563718515436e+03
2.003190562332856643e+03 1.565298025687658878e+02 1.089091656979772097e+03
2.003210994114677305e+03 1.565281378149200293e+02 1.089087188967601378e+03
2.003231425896272413e+03 1.565148491205909238e+02 1.089089599116467070e+03
2.003251857677634689e+03 1.565123095746730257e+02 1.089094698515428718e+03
2.003272289458756859e+03 1.564850776068935545e+02 1.089082197254846278e+03
2.003292721339654236e+03 1.564849191359862459e+02 1.089079546724480224e+03
2.003313153020317259e+03 1.564783570922170384e+02 1.089083320595503210e+03
2.003333584900508868e+03 1.564673759293631861e+02 1.089084659704046317e+03
2.003354016680706991e+03 1.564618164578798485e+02 1.089084307815480997e+03
2.003374448360671522e+03 1.564485857685546080e+02 1.089093906056787546e+03
2.003394880240397470e+03 1.564300318887411265e+02 1.089072718386218185e+03
2.003415312019897101e+03 1.564275300545833716e+02 1.089086497057143561e+03
2.003435743699395971e+03 1.564174107578325561e+02 1.089087887457190618e+03
2.003456175578423426e+03 1.564116737426251404e+02 1.089088510761483576e+03
2.003476607257223804e+03 1.564016170962880778e+02 1.089093408489604371e+03
2.003497039035792113e+03 1.563883838590846551e+02 1.089087662108916447e+03
2.003517470914121077e+03 1.563667147537499318e+02 1.089062740335861463e+03
2.003537902592455794e+03 1.563585593421570650e+02 1.089077029248587223e+03
2.003558334370325611e+03 1.565753964224360857e+02 1.089090035739812038e+03
2.003578766247956082e+03 1.565922803485375141e+02 1.089096913755232208e+03
2.003599197925359476e+03 1.565804999479344986e+02 1.089097036541061925e+03
2.003619629702763632e+03 1.565626044708927225e+02 1.089086824039813564e+03
2.003640061579695612e+03 1.565544772029952298e+02 1.089087004788790182e+03
2.003660493356634106e+03 1.565463590896103483e+02 1.089089079758823345e+03
2.003680925133099663e+03 1.565418513787803363e+02 1.089093663092404086e+03
2.003701356909572496e+03 1.565149033412962467e+02 1.089085726175666878e+03
2.003721788685579668e+03 1.565050148336671043e+02 1.089083420190181414e+03
2.003742220461586840e+03 1.564910659198949361e+02 1.089089747400732904e+03
2.003762652237353905e+03 1.564909699279277220e+02 1.089088508252010115e+03
2.003783084012662584e+03 1.564752455434338003e+02 1.089093109820865266e+03
2.003803515887964750e+03 1.564764067434777246e+02 1.089095413528573999e+03
2.003823947563039837e+03 1.564446249965499760e+02 1.089084049451143983e+03
2.003844379337882856e+03 1.564444314475077533e+02 1.089083687758264205e+03
2.003864811212486529e+03 1.564376203038395090e+02 1.089088554915446821e+03
2.003885242886863125e+03 1.564336829771013413e+02 1.089083276894444225e+03
2.003905674661007652e+03 1.564196748206820473e+02 1.089086522748059679e+03
2.003926106534912833e+03 1.564054280205653242e+02 1.089083649412792283e+03
2.003946538208590937e+03 1.563995365632604830e+02 1.089085095414017360e+03
2.003966969982036971e+03 1.563834496721841276e+02 1.089082767451036034e+03
2.003987401855243661e+03 1.563757297351374120e+02 1.089086177728159328e+03
2.004007833528456104e+03 1.563562593349810754e+02 1.089079515454744524e+03
2.004028265401204408e+03 1.563434935024869219e+02 1.089093165667037511e+03
2.004048697173711844e+03 1.565969015113443277e+02 1.089088492040950086e+03
2.004069128846225794e+03 1.566119213484585373e+02 1.089091680936274997e+03
2.004089560718275607e+03 1.565907769286062887e+02 1.089085361482152166e+03
2.004109992490317381e+03 1.565832545366371846e+02 1.089087643415403591e+03
2.004130424261900771e+03 1.565674164271088387e+02 1.089096776825145980e+03
2.004150856033484160e+03 1.565625224708296628e+02 1.089085812460350326e+03
2.004171287804827443e+03 1.565477002130857045e+02 1.089089087679601107e+03
2.004191719575945172e+03 1.565320992465861138e+02 1.089089282196503746e+03
2.004212151346830069e+03 1.565243101918422042e+02 1.089089300157117577e+03
2.004232583117242029e+03 1.564979508804099737e+02 1.089089167711378423e+03
2.004253014787660504e+03 1.564863738383565419e+02 1.089087148722177062e+03
2.004273446657847671e+03 1.564764440599752504e+02 1.089089723962793869e+03
2.004293878428026801e+03 1.564666495250906166e+02 1.089092891097500342e+03
2.004314310097746784e+03 1.564570330657620616e+02 1.089085826042967483e+03
2.004334741967235459e+03 1.564284282161056296e+02 1.089085739522421818e+03
2.004355173736483266e+03 1.564245728773781536e+02 1.089083869691296741e+03
2.004375605605739111e+03 1.564089294362863711e+02 1.089085033457584814e+03
2.004396037274527771e+03 1.563907689205064173e+02 1.089087555612919914e+03
2.004416469043309917e+03 1.563830165283752933e+02 1.089078751622269920e+03
2.004436900911634439e+03 1.563628545928800122e+02 1.089083846394028114e+03
2.004457332579957438e+03 1.563515658155184553e+02 1.089084181716830926e+03
2.004477764348041092e+03 1.563369052788486044e+02 1.089084324798088119e+03
2.004498196215899952e+03 1.563218731823840528e+02 1.089082550655845353e+03
2.004518627883291629e+03 1.563148108749082894e+02 1.089086720078291819e+03
2.004559491517837159e+03 1.565367651928140162e+02 1.089085036424137797e+03
2.004579923184996005e+03 1.565264337390219396e+02 1.089092007672630871e+03
2.004600354951682675e+03 1.565175585581546613e+02 1.089091185258816267e+03
2.004620786818144552e+03 1.565246194590760638e+02 1.089096493455315795e+03
2.004641218584365561e+03 1.564966019846217762e+02 1.089090641788616040e+03
2.004661650250593084e+03 1.564910425322865990e+02 1.089086999838743850e+03
2.004682082116356469e+03 1.564797109140222915e+02 1.089077522889481543e+03
2.004702513882119092e+03 1.564575639153886755e+02 1.089069164597213785e+03
2.004722945647641609e+03 1.564477488996392935e+02 1.089080668465289818e+03
2.004743377412938571e+03 1.564613909215221383e+02 1.089092399635855372e+03
2.004763809177762596e+03 1.564417899793036213e+02 1.089091441947372232e+03
2.004784241042594658e+03 1.565620751267271658e+02 1.089097987362227059e+03
2.004804672707192367e+03 1.566480164055426769e+02 1.089111961090572549e+03
2.004825104471790837e+03 1.566110231649795423e+02 1.089090744472526467e+03
2.004845536235916370e+03 1.566155853202136257e+02 1.089100057980761449e+03
2.004865967999816348e+03 1.566130962286096633e+02 1.089086412188113400e+03
2.004886399763476220e+03 1.565917711527233678e+02 1.089087444405083033e+03
2.004906831527143368e+03 1.565997214476474255e+02 1.089100610493938348e+03
2.004927263290577685e+03 1.565844893697143334e+02 1.089092825610481441e+03
2.004947695053546340e+03 1.565682038511683629e+02 1.089090828017740932e+03
2.004968126816507720e+03 1.565585387838915210e+02 1.089089425861513519e+03
2.004988558579243545e+03 1.565566147452894654e+02 1.089089337728681812e+03
2.005008990341739263e+03 1.565539076473494902e+02 1.089091692507984362e+03
2.005029422104009427e+03 1.565427417052952137e+02 1.089093576683063702e+03
2.005049853866046760e+03 1.565325676757283304e+02 1.089100523743888971e+03
2.005070285727844748e+03 1.565153014071964606e+02 1.089085219095341245e+03
2.005090717389648489e+03 1.565152944829343653e+02 1.089095691640456153e+03
2.005111149150987330e+03 1.565080118455578599e+02 1.089098393270014867e+03
2.005131581012319657e+03 1.565045693463177088e+02 1.089098937708580024e+03
2.005152012773192837e+03 1.564941313774314153e+02 1.089097183475058500e+03
2.005172444434065255e+03 1.564847927128741389e+02 1.089088476491024494e+03
2.005192876294699090e+03 1.564556827887290638e+02 1.089076444508450550e+03
2.005213308055106609e+03 1.564594808640466113e+02 1.089085085526876583e+03
2.005233739715280535e+03 1.564543203806264557e+02 1.089091035396314055e+03
2.005254171575215878e+03 1.564557202135711691e+02 1.089085084657352354e+03
2.005274603335157735e+03 1.565408605456263729e+02 1.089097399835714441e+03
2.005295034994633170e+03 1.565490486725409198e+02 1.089094763911356495e+03
2.005315466853870021e+03 1.565392993975072500e+02 1.089089194888348629e+03
2.005335898613113386e+03 1.565350742531764752e+02 1.089102996160725752e+03
2.005356330272123159e+03 1.565266702056317740e+02 1.089089802647258239e+03
2.005376762130894349e+03 1.565123760662334575e+02 1.089090057259282730e+03
2.005397193889439222e+03 1.564958075595346543e+02 1.089084099859537673e+03
2.005417625747752027e+03 1.564916098922253411e+02 1.089089707008044343e+03
2.005438057405823201e+03 1.564909748865840697e+02 1.089097922899898094e+03
2.005458489163669583e+03 1.564804165494881829e+02 1.089095608673678043e+03
2.005478921021516726e+03 1.564826211700109013e+02 1.089095385325219468e+03
2.005499352678889409e+03 1.564612753534988769e+02 1.089082063670661910e+03
2.005519784436270129e+03 1.564579080381393226e+02 1.089087264791033931e+03
2.005540216293185949e+03 1.564508763409895664e+02 1.089087571694435383e+03
2.005560647950092971e+03 1.564417745470622378e+02 1.089093671580498267e+03
2.005581079706775199e+03 1.564376834350254342e+02 1.089091321858109268e+03
2.005601511563458189e+03 1.564270535203436907e+02 1.089086796901510979e+03
2.005621943219666719e+03 1.564165779044454325e+02 1.089098038485137977e+03
2.005642374975650455e+03 1.564099241681778381e+02 1.089088263564056660e+03
2.005662806731634191e+03 1.564101814390267862e+02 1.089089523449059698e+03
2.005683238487144990e+03 1.563885723811451385e+02 1.089078246035114717e+03
2.005703670242663065e+03 1.563896036961113509e+02 1.089091780781923944e+03
2.005724102097949071e+03 1.563859243027907269e+02 1.089085668030623083e+03
2.005744533752993448e+03 1.563730152010373615e+02 1.089090759190292829e+03
2.005764965607813792e+03 1.565997105015193824e+02 1.089092618093817691e+03
2.005785397362400545e+03 1.566242873486006317e+02 1.089089286887858634e+03
2.005805829016979260e+03 1.566155200729072874e+02 1.089095070744025634e+03
2.005826260871101113e+03 1.566071249834196806e+02 1.089093209405405105e+03
2.005846692625222204e+03 1.565988302329902524e+02 1.089090327017364189e+03
2.005867124279102427e+03 1.565852121444260661e+02 1.089097480931961627e+03
2.005887556132758618e+03 1.565875057125524847e+02 1.089095232218127649e+03
2.005907987886181218e+03 1.565719399068263442e+02 1.089088659552037825e+03
2.005928419539362949e+03 1.565539838510665049e+02 1.089089041971342795e+03
2.005948851392320648e+03 1.565521845022383332e+02 1.089099454590024379e+03
2.005969283145277586e+03 1.565438732451785029e+02 1.089099172601842156e+03
2.005989714897761587e+03 1.565321751549817293e+02 1.089089152109520228e+03
2.006010146650252864e+03 1.565187325407034109e+02 1.089084862356448639e+03
2.006030578402511310e+03 1.565202811778287355e+02 1.089091312465885039e+03
2.006051010154529649e+03 1.565169013536988416e+02 1.089090721973770314e+03
2.006071441906322434e+03 1.564999940281203408e+02 1.089086635333800587e+03
2.006091873657882388e+03 1.565008262059832589e+02 1.089093845370404097e+03
2.006112305509435828e+03 1.564921338585900514e+02 1.089093566841005668e+03
2.006132737160529359e+03 1.564733707891656138e+02 1.089085382403146696e+03
2.006153168911623652e+03 1.564749437251671509e+02 1.089089582701170912e+03
2.006173600762478600e+03 1.564713917606140399e+02 1.089092724003958438e+03
2.006194032513107231e+03 1.564622850827016407e+02 1.089088800464076940e+03
2.006214464163502271e+03 1.564506012743943018e+02 1.089082286790036960e+03
2.006234896013658727e+03 1.564464887354343716e+02 1.089098201518344240e+03
2.006255327763821697e+03 1.564465228155010266e+02 1.089078533369737215e+03
2.006275759413751075e+03 1.564339554871951918e+02 1.089086452148192166e+03
2.006296191263209039e+03 1.564253110150125963e+02 1.089098591971793894e+03
2.006316623012673517e+03 1.564147540562412928e+02 1.089086372178653846e+03
2.006337054661904403e+03 1.564066566420419804e+02 1.089083842937669033e+03
2.006357486511129537e+03 1.563987987428530175e+02 1.089101321405830959e+03
2.006377918159894762e+03 1.563862477805265030e+02 1.089072808718649640e+03
2.006398349908427917e+03 1.563765749839457158e+02 1.089088973796905975e+03
2.006418781756954559e+03 1.563642650274128414e+02 1.089090613498719904e+03
2.006439213405254122e+03 1.563499696254158664e+02 1.089085916308137939e+03
2.006459645253315102e+03 1.563439953665690894e+02 1.089082271632074708e+03
2.006480077001149766e+03 1.563277244282373886e+02 1.089091129354557552e+03
2.006520940496353433e+03 1.566008137550585104e+02 1.089098174846356642e+03
2.006541372243715159e+03 1.565827166110980500e+02 1.089104941600400707e+03
2.006561803990618500e+03 1.565869086305172573e+02 1.089081905268203400e+03
